id_venta,producto,precio,cantidad,fecha_venta,categoria,total_venta,id_campanha,canal,costo,fecha_inicio,fecha_fin,en_campaña
2848,SmartWatch,33.56,5.0,2024-09-16,Electrónica,167.8,25,RRSS,4.84,2024-11-23,2024-12-29,False
2939,Proyector,83.38,9.0,2024-09-16,Electrónica,750.42,67,TV,3.68,2024-05-22,2024-07-12,False
2939,Proyector,83.38,9.0,2024-09-16,Electrónica,750.42,37,Email,3.22,2024-07-06,2024-07-26,False
2939,Proyector,83.38,9.0,2024-09-16,Electrónica,750.42,7,RRSS,5.57,2024-07-30,2024-08-16,False
254,Jarrón decorativo,80.33,9.0,2024-09-17,Decoración,722.97,15,RRSS,4.65,2024-05-09,2024-06-13,False
254,Jarrón decorativo,80.33,9.0,2024-09-17,Decoración,722.97,45,Email,4.52,2024-06-05,2024-07-31,False
254,Jarrón decorativo,80.33,9.0,2024-09-17,Decoración,722.97,75,TV,4.1,2024-11-03,2024-12-25,False
1038,Cafetera,117.28,10.0,2024-09-17,Electrodomésticos,1172.8,49,Email,5.2,2024-06-20,2024-07-22,False
1038,Cafetera,117.28,10.0,2024-09-17,Electrodomésticos,1172.8,79,TV,7.26,2024-08-13,2024-10-11,True
1038,Cafetera,117.28,10.0,2024-09-17,Electrodomésticos,1172.8,19,RRSS,5.7,2024-08-19,2024-09-15,False
1044,Aspiradora,47.53,1.0,2024-09-17,Electrodomésticos,47.53,40,Email,6.24,2024-06-24,2024-08-12,False
1044,Aspiradora,47.53,1.0,2024-09-17,Electrodomésticos,47.53,10,RRSS,7.16,2024-08-19,2024-09-19,True
1044,Aspiradora,47.53,1.0,2024-09-17,Electrodomésticos,47.53,70,TV,3.06,2024-12-13,2024-12-29,False
1191,Freidora eléctrica,69.8,6.0,2024-09-17,Electrodomésticos,418.79999999999995,71,TV,4.37,2024-06-05,2024-07-24,False
1191,Freidora eléctrica,69.8,6.0,2024-09-17,Electrodomésticos,418.79999999999995,41,Email,3.92,2024-11-23,2025-01-01,False
1191,Freidora eléctrica,69.8,6.0,2024-09-17,Electrodomésticos,418.79999999999995,11,RRSS,5.27,2024-12-29,2025-01-21,False
1363,Microondas,104.9,6.0,2024-09-17,Electrodomésticos,629.4000000000001,56,Email,4.94,2024-08-06,2024-08-25,False
1363,Microondas,104.9,6.0,2024-09-17,Electrodomésticos,629.4000000000001,26,RRSS,5.0,2024-09-25,2024-10-14,False
1363,Microondas,104.9,6.0,2024-09-17,Electrodomésticos,629.4000000000001,86,TV,4.25,2024-09-25,2024-11-15,False
2148,SmartWatch,84.06,9.0,2024-09-17,Electrónica,756.54,85,TV,5.07,2024-04-01,2024-05-05,False
2148,SmartWatch,84.06,9.0,2024-09-17,Electrónica,756.54,55,Email,4.59,2024-10-13,2024-12-06,False
2148,SmartWatch,84.06,9.0,2024-09-17,Electrónica,756.54,25,RRSS,4.84,2024-11-23,2024-12-29,False
2234,Tablet,83.61,5.0,2024-09-17,Electrónica,418.05,12,RRSS,3.4,2024-03-26,2024-05-13,False
2234,Tablet,83.61,5.0,2024-09-17,Electrónica,418.05,72,TV,4.9,2024-07-08,2024-09-03,False
2234,Tablet,83.61,5.0,2024-09-17,Electrónica,418.05,42,Email,4.42,2024-07-14,2024-09-03,False
2236,Laptop,34.56,1.0,2024-09-17,Electrónica,34.56,60,Email,4.89,2024-09-28,2024-10-27,False
2236,Laptop,34.56,1.0,2024-09-17,Electrónica,34.56,30,RRSS,4.68,2024-10-23,2024-11-24,False
2236,Laptop,34.56,1.0,2024-09-17,Electrónica,34.56,90,TV,5.62,2024-11-16,2025-01-13,False
2485,Auriculares,95.27,8.0,2024-09-17,Electrónica,762.16,47,Email,4.19,2024-06-02,2024-07-22,False
2485,Auriculares,95.27,8.0,2024-09-17,Electrónica,762.16,17,RRSS,6.06,2024-07-15,2024-08-15,False
2485,Auriculares,95.27,8.0,2024-09-17,Electrónica,762.16,77,TV,4.99,2024-11-11,2024-12-06,False
2711,Parlantes Bluetooth,75.11,9.0,2024-09-17,Electrónica,675.99,84,TV,4.42,2024-04-17,2024-05-05,False
2711,Parlantes Bluetooth,75.11,9.0,2024-09-17,Electrónica,675.99,54,Email,2.95,2024-08-09,2024-09-22,True
2711,Parlantes Bluetooth,75.11,9.0,2024-09-17,Electrónica,675.99,24,RRSS,6.0,2024-09-22,2024-10-26,False
1232,Microondas,65.14,6.0,2024-09-18,Electrodomésticos,390.84000000000003,56,Email,4.94,2024-08-06,2024-08-25,False
1232,Microondas,65.14,6.0,2024-09-18,Electrodomésticos,390.84000000000003,26,RRSS,5.0,2024-09-25,2024-10-14,False
1232,Microondas,65.14,6.0,2024-09-18,Electrodomésticos,390.84000000000003,86,TV,4.25,2024-09-25,2024-11-15,False
242,Cuadro decorativo,30.31,11.0,2024-09-19,Decoración,333.40999999999997,1,RRSS,5.27,2024-04-27,2024-06-04,False
242,Cuadro decorativo,30.31,11.0,2024-09-19,Decoración,333.40999999999997,31,Email,5.28,2024-08-15,2024-09-12,False
242,Cuadro decorativo,30.31,11.0,2024-09-19,Decoración,333.40999999999997,61,TV,5.3,2024-11-05,2024-12-23,False
512,Cuadro decorativo,66.98,7.0,2024-09-19,Decoración,468.86,1,RRSS,5.27,2024-04-27,2024-06-04,False
512,Cuadro decorativo,66.98,7.0,2024-09-19,Decoración,468.86,31,Email,5.28,2024-08-15,2024-09-12,False
512,Cuadro decorativo,66.98,7.0,2024-09-19,Decoración,468.86,61,TV,5.3,2024-11-05,2024-12-23,False
900,Adorno de pared,78.06,9.0,2024-09-19,Decoración,702.54,74,TV,4.81,2024-03-20,2024-05-03,False
900,Adorno de pared,78.06,9.0,2024-09-19,Decoración,702.54,44,Email,5.08,2024-04-13,2024-05-10,False
900,Adorno de pared,78.06,9.0,2024-09-19,Decoración,702.54,14,RRSS,4.16,2024-10-22,2024-12-21,False
1129,Batidora,71.39,3.0,2024-09-19,Electrodomésticos,214.17000000000002,57,Email,4.48,2024-04-10,2024-06-08,False
1129,Batidora,71.39,3.0,2024-09-19,Electrodomésticos,214.17000000000002,87,TV,6.28,2024-08-27,2024-10-11,True
1129,Batidora,71.39,3.0,2024-09-19,Electrodomésticos,214.17000000000002,27,RRSS,4.52,2024-11-01,2024-12-08,False
1389,Batidora,71.36,9.0,2024-09-19,Electrodomésticos,642.24,57,Email,4.48,2024-04-10,2024-06-08,False
1389,Batidora,71.36,9.0,2024-09-19,Electrodomésticos,642.24,87,TV,6.28,2024-08-27,2024-10-11,True
1389,Batidora,71.36,9.0,2024-09-19,Electrodomésticos,642.24,27,RRSS,4.52,2024-11-01,2024-12-08,False
1585,Lavadora,64.23,8.0,2024-09-19,Electrodomésticos,513.84,46,Email,3.63,2024-05-12,2024-05-29,False
1585,Lavadora,64.23,8.0,2024-09-19,Electrodomésticos,513.84,76,TV,4.66,2024-05-26,2024-07-02,False
1585,Lavadora,64.23,8.0,2024-09-19,Electrodomésticos,513.84,16,RRSS,3.56,2024-08-14,2024-09-20,True
1699,Batidora,48.45,5.0,2024-09-19,Electrodomésticos,242.25,57,Email,4.48,2024-04-10,2024-06-08,False
1699,Batidora,48.45,5.0,2024-09-19,Electrodomésticos,242.25,87,TV,6.28,2024-08-27,2024-10-11,True
1699,Batidora,48.45,5.0,2024-09-19,Electrodomésticos,242.25,27,RRSS,4.52,2024-11-01,2024-12-08,False
2152,Televisor,84.19,3.0,2024-09-19,Electrónica,252.57,29,RRSS,3.96,2024-05-17,2024-06-28,False
2152,Televisor,84.19,3.0,2024-09-19,Electrónica,252.57,59,Email,4.19,2024-11-20,2025-01-19,False
2152,Televisor,84.19,3.0,2024-09-19,Electrónica,252.57,89,TV,4.98,2024-12-13,2025-02-08,False
2330,Consola de videojuegos,122.43,4.0,2024-09-19,Electrónica,489.72,50,Email,4.97,2024-05-03,2024-05-28,False
2330,Consola de videojuegos,122.43,4.0,2024-09-19,Electrónica,489.72,20,RRSS,3.16,2024-07-15,2024-08-03,False
2330,Consola de videojuegos,122.43,4.0,2024-09-19,Electrónica,489.72,80,TV,4.64,2024-11-01,2024-11-20,False
2606,Laptop,87.31,2.0,2024-09-19,Electrónica,174.62,60,Email,4.89,2024-09-28,2024-10-27,False
2606,Laptop,87.31,2.0,2024-09-19,Electrónica,174.62,30,RRSS,4.68,2024-10-23,2024-11-24,False
2606,Laptop,87.31,2.0,2024-09-19,Electrónica,174.62,90,TV,5.62,2024-11-16,2025-01-13,False
2753,Smartphone,60.87,12.0,2024-09-19,Electrónica,730.4399999999999,21,RRSS,6.37,2024-03-29,2024-05-16,False
2753,Smartphone,60.87,12.0,2024-09-19,Electrónica,730.4399999999999,51,Email,4.65,2024-05-28,2024-06-15,False
2753,Smartphone,60.87,12.0,2024-09-19,Electrónica,730.4399999999999,81,TV,4.78,2024-09-28,2024-10-24,False
1258,Cafetera,77.56,6.0,2024-09-20,Electrodomésticos,465.36,49,Email,5.2,2024-06-20,2024-07-22,False
1258,Cafetera,77.56,6.0,2024-09-20,Electrodomésticos,465.36,79,TV,7.26,2024-08-13,2024-10-11,True
1258,Cafetera,77.56,6.0,2024-09-20,Electrodomésticos,465.36,19,RRSS,5.7,2024-08-19,2024-09-15,False
441,Lámpara de mesa,120.13,11.0,2024-09-21,Decoración,1321.4299999999998,32,Email,5.54,2024-03-28,2024-04-20,False
441,Lámpara de mesa,120.13,11.0,2024-09-21,Decoración,1321.4299999999998,2,RRSS,5.88,2024-05-30,2024-06-29,False
441,Lámpara de mesa,120.13,11.0,2024-09-21,Decoración,1321.4299999999998,62,TV,4.51,2024-08-26,2024-10-07,True
1538,Cafetera,120.8,7.0,2024-09-21,Electrodomésticos,845.6,49,Email,5.2,2024-06-20,2024-07-22,False
1538,Cafetera,120.8,7.0,2024-09-21,Electrodomésticos,845.6,79,TV,7.26,2024-08-13,2024-10-11,True
1538,Cafetera,120.8,7.0,2024-09-21,Electrodomésticos,845.6,19,RRSS,5.7,2024-08-19,2024-09-15,False
1763,Microondas,67.94,12.0,2024-09-21,Electrodomésticos,815.28,56,Email,4.94,2024-08-06,2024-08-25,False
1763,Microondas,67.94,12.0,2024-09-21,Electrodomésticos,815.28,26,RRSS,5.0,2024-09-25,2024-10-14,False
1763,Microondas,67.94,12.0,2024-09-21,Electrodomésticos,815.28,86,TV,4.25,2024-09-25,2024-11-15,False
1945,Lavadora,62.12,10.0,2024-09-21,Electrodomésticos,621.1999999999999,46,Email,3.63,2024-05-12,2024-05-29,False
1945,Lavadora,62.12,10.0,2024-09-21,Electrodomésticos,621.1999999999999,76,TV,4.66,2024-05-26,2024-07-02,False
1945,Lavadora,62.12,10.0,2024-09-21,Electrodomésticos,621.1999999999999,16,RRSS,3.56,2024-08-14,2024-09-20,False
2430,Consola de videojuegos,62.77,7.0,2024-09-21,Electrónica,439.39000000000004,50,Email,4.97,2024-05-03,2024-05-28,False
2430,Consola de videojuegos,62.77,7.0,2024-09-21,Electrónica,439.39000000000004,20,RRSS,3.16,2024-07-15,2024-08-03,False
2430,Consola de videojuegos,62.77,7.0,2024-09-21,Electrónica,439.39000000000004,80,TV,4.64,2024-11-01,2024-11-20,False
3,Espejo decorativo,51.32,1.0,2024-09-22,Decoración,51.32,83,TV,5.24,2024-05-31,2024-07-08,False
3,Espejo decorativo,51.32,1.0,2024-09-22,Decoración,51.32,53,Email,4.9,2024-07-17,2024-08-01,False
3,Espejo decorativo,51.32,1.0,2024-09-22,Decoración,51.32,23,RRSS,4.75,2024-08-28,2024-10-17,True
250,Adorno de pared,104.58,7.0,2024-09-22,Decoración,732.06,74,TV,4.81,2024-03-20,2024-05-03,False
250,Adorno de pared,104.58,7.0,2024-09-22,Decoración,732.06,44,Email,5.08,2024-04-13,2024-05-10,False
250,Adorno de pared,104.58,7.0,2024-09-22,Decoración,732.06,14,RRSS,4.16,2024-10-22,2024-12-21,False
573,Espejo decorativo,115.17,4.0,2024-09-22,Decoración,460.68,83,TV,5.24,2024-05-31,2024-07-08,False
573,Espejo decorativo,115.17,4.0,2024-09-22,Decoración,460.68,53,Email,4.9,2024-07-17,2024-08-01,False
573,Espejo decorativo,115.17,4.0,2024-09-22,Decoración,460.68,23,RRSS,4.75,2024-08-28,2024-10-17,True
1681,Freidora eléctrica,82.95,4.0,2024-09-22,Electrodomésticos,331.8,71,TV,4.37,2024-06-05,2024-07-24,False
1681,Freidora eléctrica,82.95,4.0,2024-09-22,Electrodomésticos,331.8,41,Email,3.92,2024-11-23,2025-01-01,False
1681,Freidora eléctrica,82.95,4.0,2024-09-22,Electrodomésticos,331.8,11,RRSS,5.27,2024-12-29,2025-01-21,False
1949,Batidora,33.51,5.0,2024-09-22,Electrodomésticos,167.54999999999998,57,Email,4.48,2024-04-10,2024-06-08,False
1949,Batidora,33.51,5.0,2024-09-22,Electrodomésticos,167.54999999999998,87,TV,6.28,2024-08-27,2024-10-11,True
1949,Batidora,33.51,5.0,2024-09-22,Electrodomésticos,167.54999999999998,27,RRSS,4.52,2024-11-01,2024-12-08,False
68,Rincón de plantas,109.6,4.0,2024-09-23,Decoración,438.4,38,Email,5.76,2024-06-14,2024-07-15,False
68,Rincón de plantas,109.6,4.0,2024-09-23,Decoración,438.4,8,RRSS,4.88,2024-08-03,2024-08-18,False
68,Rincón de plantas,109.6,4.0,2024-09-23,Decoración,438.4,68,TV,5.81,2024-12-17,2025-02-14,False
194,Jarrón decorativo,31.14,11.0,2024-09-23,Decoración,342.54,15,RRSS,4.65,2024-05-09,2024-06-13,False
194,Jarrón decorativo,31.14,11.0,2024-09-23,Decoración,342.54,45,Email,4.52,2024-06-05,2024-07-31,False
194,Jarrón decorativo,31.14,11.0,2024-09-23,Decoración,342.54,75,TV,4.1,2024-11-03,2024-12-25,False
461,Lámpara de mesa,121.83,3.0,2024-09-23,Decoración,365.49,32,Email,5.54,2024-03-28,2024-04-20,False
461,Lámpara de mesa,121.83,3.0,2024-09-23,Decoración,365.49,2,RRSS,5.88,2024-05-30,2024-06-29,False
461,Lámpara de mesa,121.83,3.0,2024-09-23,Decoración,365.49,62,TV,4.51,2024-08-26,2024-10-07,True
717,Elementos de cerámica,35.39,11.0,2024-09-23,Decoración,389.29,22,RRSS,5.44,2024-06-26,2024-07-15,False
717,Elementos de cerámica,35.39,11.0,2024-09-23,Decoración,389.29,82,TV,5.69,2024-09-08,2024-10-12,True
717,Elementos de cerámica,35.39,11.0,2024-09-23,Decoración,389.29,52,Email,5.74,2024-09-09,2024-09-30,True
932,Cuadro decorativo,78.45,4.0,2024-09-23,Decoración,313.8,1,RRSS,5.27,2024-04-27,2024-06-04,False
932,Cuadro decorativo,78.45,4.0,2024-09-23,Decoración,313.8,31,Email,5.28,2024-08-15,2024-09-12,False
932,Cuadro decorativo,78.45,4.0,2024-09-23,Decoración,313.8,61,TV,5.3,2024-11-05,2024-12-23,False
1782,Heladera,99.66,12.0,2024-09-23,Electrodomésticos,1195.92,34,Email,4.2,2024-05-06,2024-07-05,False
1782,Heladera,99.66,12.0,2024-09-23,Electrodomésticos,1195.92,4,RRSS,4.53,2024-05-31,2024-07-15,False
1782,Heladera,99.66,12.0,2024-09-23,Electrodomésticos,1195.92,64,TV,4.38,2024-07-10,2024-08-09,False
2331,Parlantes Bluetooth,26.24,6.0,2024-09-23,Electrónica,157.44,84,TV,4.42,2024-04-17,2024-05-05,False
2331,Parlantes Bluetooth,26.24,6.0,2024-09-23,Electrónica,157.44,54,Email,2.95,2024-08-09,2024-09-22,False
2331,Parlantes Bluetooth,26.24,6.0,2024-09-23,Electrónica,157.44,24,RRSS,6.0,2024-09-22,2024-10-26,True
2632,Televisor,40.39,2.0,2024-09-23,Electrónica,80.78,29,RRSS,3.96,2024-05-17,2024-06-28,False
2632,Televisor,40.39,2.0,2024-09-23,Electrónica,80.78,59,Email,4.19,2024-11-20,2025-01-19,False
2632,Televisor,40.39,2.0,2024-09-23,Electrónica,80.78,89,TV,4.98,2024-12-13,2025-02-08,False
478,Rincón de plantas,44.03,10.0,2024-09-24,Decoración,440.3,38,Email,5.76,2024-06-14,2024-07-15,False
478,Rincón de plantas,44.03,10.0,2024-09-24,Decoración,440.3,8,RRSS,4.88,2024-08-03,2024-08-18,False
478,Rincón de plantas,44.03,10.0,2024-09-24,Decoración,440.3,68,TV,5.81,2024-12-17,2025-02-14,False
531,Lámpara de mesa,66.98,4.0,2024-09-24,Decoración,267.92,32,Email,5.54,2024-03-28,2024-04-20,False
531,Lámpara de mesa,66.98,4.0,2024-09-24,Decoración,267.92,2,RRSS,5.88,2024-05-30,2024-06-29,False
531,Lámpara de mesa,66.98,4.0,2024-09-24,Decoración,267.92,62,TV,4.51,2024-08-26,2024-10-07,True
580,Adorno de pared,41.81,12.0,2024-09-24,Decoración,501.72,74,TV,4.81,2024-03-20,2024-05-03,False
580,Adorno de pared,41.81,12.0,2024-09-24,Decoración,501.72,44,Email,5.08,2024-04-13,2024-05-10,False
580,Adorno de pared,41.81,12.0,2024-09-24,Decoración,501.72,14,RRSS,4.16,2024-10-22,2024-12-21,False
960,Adorno de pared,56.56,8.0,2024-09-24,Decoración,452.48,74,TV,4.81,2024-03-20,2024-05-03,False
960,Adorno de pared,56.56,8.0,2024-09-24,Decoración,452.48,44,Email,5.08,2024-04-13,2024-05-10,False
960,Adorno de pared,56.56,8.0,2024-09-24,Decoración,452.48,14,RRSS,4.16,2024-10-22,2024-12-21,False
1298,Cafetera,60.68,6.0,2024-09-24,Electrodomésticos,364.08,49,Email,5.2,2024-06-20,2024-07-22,False
1298,Cafetera,60.68,6.0,2024-09-24,Electrodomésticos,364.08,79,TV,7.26,2024-08-13,2024-10-11,True
1298,Cafetera,60.68,6.0,2024-09-24,Electrodomésticos,364.08,19,RRSS,5.7,2024-08-19,2024-09-15,False
1461,Freidora eléctrica,108.58,12.0,2024-09-24,Electrodomésticos,1302.96,71,TV,4.37,2024-06-05,2024-07-24,False
1461,Freidora eléctrica,108.58,12.0,2024-09-24,Electrodomésticos,1302.96,41,Email,3.92,2024-11-23,2025-01-01,False
1461,Freidora eléctrica,108.58,12.0,2024-09-24,Electrodomésticos,1302.96,11,RRSS,5.27,2024-12-29,2025-01-21,False
2446,Laptop,114.74,2.0,2024-09-24,Electrónica,229.48,60,Email,4.89,2024-09-28,2024-10-27,False
2446,Laptop,114.74,2.0,2024-09-24,Electrónica,229.48,30,RRSS,4.68,2024-10-23,2024-11-24,False
2446,Laptop,114.74,2.0,2024-09-24,Electrónica,229.48,90,TV,5.62,2024-11-16,2025-01-13,False
93,Espejo decorativo,44.57,9.0,2024-09-25,Decoración,401.13,83,TV,5.24,2024-05-31,2024-07-08,False
93,Espejo decorativo,44.57,9.0,2024-09-25,Decoración,401.13,53,Email,4.9,2024-07-17,2024-08-01,False
93,Espejo decorativo,44.57,9.0,2024-09-25,Decoración,401.13,23,RRSS,4.75,2024-08-28,2024-10-17,True
437,Elementos de cerámica,35.83,9.0,2024-09-25,Decoración,322.46999999999997,22,RRSS,5.44,2024-06-26,2024-07-15,False
437,Elementos de cerámica,35.83,9.0,2024-09-25,Decoración,322.46999999999997,82,TV,5.69,2024-09-08,2024-10-12,True
437,Elementos de cerámica,35.83,9.0,2024-09-25,Decoración,322.46999999999997,52,Email,5.74,2024-09-09,2024-09-30,True
750,Adorno de pared,108.77,2.0,2024-09-25,Decoración,217.54,74,TV,4.81,2024-03-20,2024-05-03,False
750,Adorno de pared,108.77,2.0,2024-09-25,Decoración,217.54,44,Email,5.08,2024-04-13,2024-05-10,False
750,Adorno de pared,108.77,2.0,2024-09-25,Decoración,217.54,14,RRSS,4.16,2024-10-22,2024-12-21,False
956,Cortinas,37.35,2.0,2024-09-25,Decoración,74.7,43,Email,5.67,2024-05-02,2024-06-17,False
956,Cortinas,37.35,2.0,2024-09-25,Decoración,74.7,73,TV,6.47,2024-08-17,2024-09-26,True
956,Cortinas,37.35,2.0,2024-09-25,Decoración,74.7,13,RRSS,5.22,2024-09-16,2024-10-15,True
1359,Batidora,121.44,11.0,2024-09-25,Electrodomésticos,1335.84,57,Email,4.48,2024-04-10,2024-06-08,False
1359,Batidora,121.44,11.0,2024-09-25,Electrodomésticos,1335.84,87,TV,6.28,2024-08-27,2024-10-11,True
1359,Batidora,121.44,11.0,2024-09-25,Electrodomésticos,1335.84,27,RRSS,4.52,2024-11-01,2024-12-08,False
1482,Heladera,86.99,12.0,2024-09-25,Electrodomésticos,1043.8799999999999,34,Email,4.2,2024-05-06,2024-07-05,False
1482,Heladera,86.99,12.0,2024-09-25,Electrodomésticos,1043.8799999999999,4,RRSS,4.53,2024-05-31,2024-07-15,False
1482,Heladera,86.99,12.0,2024-09-25,Electrodomésticos,1043.8799999999999,64,TV,4.38,2024-07-10,2024-08-09,False
2202,Televisor,31.84,7.0,2024-09-25,Electrónica,222.88,29,RRSS,3.96,2024-05-17,2024-06-28,False
2202,Televisor,31.84,7.0,2024-09-25,Electrónica,222.88,59,Email,4.19,2024-11-20,2025-01-19,False
2202,Televisor,31.84,7.0,2024-09-25,Electrónica,222.88,89,TV,4.98,2024-12-13,2025-02-08,False
2248,SmartWatch,88.46,8.0,2024-09-25,Electrónica,707.68,85,TV,5.07,2024-04-01,2024-05-05,False
2248,SmartWatch,88.46,8.0,2024-09-25,Electrónica,707.68,55,Email,4.59,2024-10-13,2024-12-06,False
2248,SmartWatch,88.46,8.0,2024-09-25,Electrónica,707.68,25,RRSS,4.84,2024-11-23,2024-12-29,False
2317,Cámara digital,56.34,7.0,2024-09-25,Electrónica,394.38,18,RRSS,5.46,2024-07-16,2024-09-13,False
2317,Cámara digital,56.34,7.0,2024-09-25,Electrónica,394.38,78,TV,4.1,2024-08-02,2024-09-20,False
2317,Cámara digital,56.34,7.0,2024-09-25,Electrónica,394.38,48,Email,6.84,2024-10-31,2024-12-09,False
2500,Consola de videojuegos,53.64,8.0,2024-09-25,Electrónica,429.12,50,Email,4.97,2024-05-03,2024-05-28,False
2500,Consola de videojuegos,53.64,8.0,2024-09-25,Electrónica,429.12,20,RRSS,3.16,2024-07-15,2024-08-03,False
2500,Consola de videojuegos,53.64,8.0,2024-09-25,Electrónica,429.12,80,TV,4.64,2024-11-01,2024-11-20,False
103,Espejo decorativo,43.78,11.0,2024-09-26,Decoración,481.58000000000004,83,TV,5.24,2024-05-31,2024-07-08,False
103,Espejo decorativo,43.78,11.0,2024-09-26,Decoración,481.58000000000004,53,Email,4.9,2024-07-17,2024-08-01,False
103,Espejo decorativo,43.78,11.0,2024-09-26,Decoración,481.58000000000004,23,RRSS,4.75,2024-08-28,2024-10-17,True
666,Cortinas,29.89,4.0,2024-09-26,Decoración,119.56,43,Email,5.67,2024-05-02,2024-06-17,False
666,Cortinas,29.89,4.0,2024-09-26,Decoración,119.56,73,TV,6.47,2024-08-17,2024-09-26,True
666,Cortinas,29.89,4.0,2024-09-26,Decoración,119.56,13,RRSS,5.22,2024-09-16,2024-10-15,True
698,Rincón de plantas,93.59,10.0,2024-09-26,Decoración,935.9000000000001,38,Email,5.76,2024-06-14,2024-07-15,False
698,Rincón de plantas,93.59,10.0,2024-09-26,Decoración,935.9000000000001,8,RRSS,4.88,2024-08-03,2024-08-18,False
698,Rincón de plantas,93.59,10.0,2024-09-26,Decoración,935.9000000000001,68,TV,5.81,2024-12-17,2025-02-14,False
1228,Cafetera,115.89,4.0,2024-09-26,Electrodomésticos,463.56,49,Email,5.2,2024-06-20,2024-07-22,False
1228,Cafetera,115.89,4.0,2024-09-26,Electrodomésticos,463.56,79,TV,7.26,2024-08-13,2024-10-11,True
1228,Cafetera,115.89,4.0,2024-09-26,Electrodomésticos,463.56,19,RRSS,5.7,2024-08-19,2024-09-15,False
2400,Consola de videojuegos,84.09,12.0,2024-09-26,Electrónica,1009.08,50,Email,4.97,2024-05-03,2024-05-28,False
2400,Consola de videojuegos,84.09,12.0,2024-09-26,Electrónica,1009.08,20,RRSS,3.16,2024-07-15,2024-08-03,False
2400,Consola de videojuegos,84.09,12.0,2024-09-26,Electrónica,1009.08,80,TV,4.64,2024-11-01,2024-11-20,False
2793,Smartphone,91.37,8.0,2024-09-26,Electrónica,730.96,21,RRSS,6.37,2024-03-29,2024-05-16,False
2793,Smartphone,91.37,8.0,2024-09-26,Electrónica,730.96,51,Email,4.65,2024-05-28,2024-06-15,False
2793,Smartphone,91.37,8.0,2024-09-26,Electrónica,730.96,81,TV,4.78,2024-09-28,2024-10-24,False
2994,Auriculares,94.36,9.0,2024-09-26,Electrónica,849.24,47,Email,4.19,2024-06-02,2024-07-22,False
2994,Auriculares,94.36,9.0,2024-09-26,Electrónica,849.24,17,RRSS,6.06,2024-07-15,2024-08-15,False
2994,Auriculares,94.36,9.0,2024-09-26,Electrónica,849.24,77,TV,4.99,2024-11-11,2024-12-06,False
379,Lámpara de mesa,49.43,7.0,2024-09-27,Decoración,346.01,32,Email,5.54,2024-03-28,2024-04-20,False
379,Lámpara de mesa,49.43,7.0,2024-09-27,Decoración,346.01,2,RRSS,5.88,2024-05-30,2024-06-29,False
379,Lámpara de mesa,49.43,7.0,2024-09-27,Decoración,346.01,62,TV,4.51,2024-08-26,2024-10-07,True
409,Lámpara de mesa,53.65,5.0,2024-09-27,Decoración,268.25,32,Email,5.54,2024-03-28,2024-04-20,False
409,Lámpara de mesa,53.65,5.0,2024-09-27,Decoración,268.25,2,RRSS,5.88,2024-05-30,2024-06-29,False
409,Lámpara de mesa,53.65,5.0,2024-09-27,Decoración,268.25,62,TV,4.51,2024-08-26,2024-10-07,True
445,Alfombra,70.36,12.0,2024-09-27,Decoración,844.3199999999999,58,Email,4.25,2024-03-31,2024-05-05,False
445,Alfombra,70.36,12.0,2024-09-27,Decoración,844.3199999999999,88,TV,7.39,2024-07-25,2024-08-31,False
445,Alfombra,70.36,12.0,2024-09-27,Decoración,844.3199999999999,28,RRSS,5.82,2024-11-27,2025-01-08,False
842,Cuadro decorativo,71.4,2.0,2024-09-27,Decoración,142.8,1,RRSS,5.27,2024-04-27,2024-06-04,False
842,Cuadro decorativo,71.4,2.0,2024-09-27,Decoración,142.8,31,Email,5.28,2024-08-15,2024-09-12,False
842,Cuadro decorativo,71.4,2.0,2024-09-27,Decoración,142.8,61,TV,5.3,2024-11-05,2024-12-23,False
1674,Aspiradora,40.59,8.0,2024-09-27,Electrodomésticos,324.72,40,Email,6.24,2024-06-24,2024-08-12,False
1674,Aspiradora,40.59,8.0,2024-09-27,Electrodomésticos,324.72,10,RRSS,7.16,2024-08-19,2024-09-19,False
1674,Aspiradora,40.59,8.0,2024-09-27,Electrodomésticos,324.72,70,TV,3.06,2024-12-13,2024-12-29,False
2000,Plancha de vapor,105.5,3.0,2024-09-27,Electrodomésticos,316.5,36,Email,5.41,2024-04-02,2024-06-01,False
2000,Plancha de vapor,105.5,3.0,2024-09-27,Electrodomésticos,316.5,6,RRSS,4.02,2024-09-24,2024-11-02,True
2000,Plancha de vapor,105.5,3.0,2024-09-27,Electrodomésticos,316.5,66,TV,4.69,2024-10-04,2024-10-23,False
2190,Consola de videojuegos,48.86,3.0,2024-09-27,Electrónica,146.57999999999998,50,Email,4.97,2024-05-03,2024-05-28,False
2190,Consola de videojuegos,48.86,3.0,2024-09-27,Electrónica,146.57999999999998,20,RRSS,3.16,2024-07-15,2024-08-03,False
2190,Consola de videojuegos,48.86,3.0,2024-09-27,Electrónica,146.57999999999998,80,TV,4.64,2024-11-01,2024-11-20,False
2686,Laptop,64.56,11.0,2024-09-27,Electrónica,710.1600000000001,60,Email,4.89,2024-09-28,2024-10-27,False
2686,Laptop,64.56,11.0,2024-09-27,Electrónica,710.1600000000001,30,RRSS,4.68,2024-10-23,2024-11-24,False
2686,Laptop,64.56,11.0,2024-09-27,Electrónica,710.1600000000001,90,TV,5.62,2024-11-16,2025-01-13,False
